https://www.youtube.com/watch?v=lWY8RhN2y0Q,I Wanna Go to El Sonidito,roppongi EVOLVED ver. A,TAG underground,OK,
https://youtu.be/IXpQJkUj9-w?t=8,わっしょい;I Wanna be the Bonus,Dodonpachi Dai-ondo,Natsuko Naitou,OK,
https://youtu.be/SKe56U8QJjA?t=53,I Wanna Paradission,Paradission,BlackY,OK,
https://youtu.be/I4MQd751wgM?t=16,I Wanna Visit Hawaii;I Wanna be the Jumble,Garakuta Doll Play,t+pazolite,OK,
https://youtu.be/ogZ23qZKs2w?t=51,I Wanna be the !!!ChaosTime!!!;Avoidance Collab 4,!!!カオスタイム!!!,t+pazolite,OK,
https://youtu.be/g_8ikcL6ieY?t=104,I Wanna be the Archfoe,Svartalfheim,Deadball-P,OK,
https://youtu.be/y66ZthFNI8Y?t=325,I wanna be the Palladium,Super Deadball Beat,Deadball-P,OK,
https://youtu.be/6B-VFOSYiiM?t=85,I Wanna be the 3200min,FLOWER -SPRING ver.-,DJ Yoshitaka,OK,
https://youtu.be/g0_1XDEUtbU?t=15,I Wanna Thread the Needle,Leviathan,Eguchi Takahiro,OK,
https://youtu.be/M0XNLeU0nRk?t=28,I Wanna be the GC Needle,Cropduster,Waterflame,OK,
https://youtu.be/xPrgimuOZnU?t=28,I Wanna be the Magnificent Stumble,Magnificent Stumble v2,Venetian Snares,OK,
https://www.youtube.com/watch?v=sB-CDQZw2NU,I Wanna Rewrite,Shadows,Lindsey Stirling,OK,
https://youtu.be/76GnOwHorn0?t=19,I Wanna Descend the 69,Adventure,Disasterpeace,OK,
https://youtu.be/x0XxqOxcTBg?t=28,I Wanna Reach the Moon,Qwark's Hideout (Thran Asteroid),David Bergeaud,OK,
https://youtu.be/yatFj5Zk1KI?t=137,I wanna call me it,Reverse,Unknown Animal,OK,
https://youtu.be/QDet3AiXVV8?t=13,I Wanna be the Plasma,Plasma Gun,Memme,OK,
https://www.youtube.com/watch?v=EnbhV3zuTj8,I Wanna Tickle,Love Everlasting,DDRKirby,OK,
https://youtu.be/QkRyYnBzvV4?t=181,I Wanna Make It Breaking Out,Because Princess Inada is Scolding Me,Rin,OK,
https://youtu.be/4PN3lMWrvY8?t=31,I Wanna be the Mirrorball Airride,Mirrorball Airride,Yamajet,OK,
https://youtu.be/Veu3bBueVqw?t=67,I Wanna be the Dark Blue,Dear -music box ver.-,Pokkari,OK,
https://youtu.be/91ugkta6LJQ?t=40,I Wanna Escape the Hell,Dear You (destructive),dai,OK,
https://youtu.be/84V9jENTd_E?t=53,I Wanna be the Esperanto,Esperanto,Yamajet,OK,
https://youtu.be/k81RsPBCf-k?t=47,I wanna beat the Spikes,Sennen Gensoukyou - History of the Moon,ZUN,OK,
https://youtu.be/J9bJ66ccTyI,I wanna beat the Spikes 2,Spirit Theme,Torotoro Resistance,OK,
https://youtu.be/j6sY5Z1yCLY?t=95,I wanna beat the Spikes 4,Septette for the Dead Princess,UI-70,OK,
https://youtu.be/_H8mULP0XDc?t=6,I wanna beat the Spikes 5,The Road of the Apotropaic God - Dark Road,ZUN,OK,
https://youtu.be/iPx8bMDyo9M?t=14,I wanna beat the Spikes 6,Fighting Granberia,Torotoro Resistance / Burnie,OK,
https://www.youtube.com/watch?v=k6p1Ck0ab80,You're the Kid Now Charlie Brown!,charlie brown's teacher talking for 5 minutes,charlie brown's teacher,OK,
https://youtu.be/8FK_pLaVbxI&t=54,I Wanna Kill the Rukito;Irkara Needle,Fire Strike,Junk,OK,
https://youtu.be/FyNmKwodPHs?t=103,I Wanna be the Scapegoat,Unused Impulse,164,OK,
https://www.youtube.com/watch?v=NDxYOlNbfW8,I Wanna be the MMM;I Wanna be the Scribble;Scribble Notes,Boss Battle,魔王物語物語,OK,
https://youtu.be/CoXEyhcLq1g?t=60,I Wanna be the MMM,Forest of Idols [B],Motoi Sakuraba,OK,
https://youtu.be/PG-Xo9LGmog?t=21,I Wanna be the Co-op,Sonic 3 Final Boss (LimeNode Remix),LimeNode,OK,
https://youtu.be/IpXQYRc0LOg?t=10,I Wanna GACHIMUCHI;I Wanna Kill the Minesweepor,How Do You Octagon!?,RazQ,OK,
https://youtu.be/-R3tN27ShYs?t=7,I Wanna Skim the Milk,The Milk Song,Robert Benfer,OK,
https://youtu.be/ZvFLycfVjKM?t=29,I wanna come to the conclusion,Backstab,Simon Viklund,OK,
https://www.youtube.com/watch?v=7aZsUrcb0Cw,I Wanna End My Growth,The Hollows,Ridiculon,OK,
https://youtu.be/P_XlM_rXfws?t=1,I Wanna Exit from Here,Verminest,Gryzor87,OK,
https://youtu.be/CRfwX_UdomA?t=10,I Wanna Explore a Cave,Outset Island (Acapella),Smooth McGroove,OK,
https://www.youtube.com/watch?v=GQ4EnPbciTU,I Wanna Grow Up,[0CC-FamiTracker] Hartmann's Youkai Girl,HertzDevil,OK,
https://www.youtube.com/watch?v=9KBque-Lrak,I Wanna Go the Spook House,Ghost House,Koji Kondo,OK,
https://youtu.be/BhRU8-NxPc4?t=46,I Wanna be Assaulted,Orange Genome,Mezame-P,OK,
https://youtu.be/Jrtv4Xee7_A,I Wanna Kill The Kamilia 3,Eschatology,Muryoku-P,OK,
https://youtu.be/-3vdk1Qf4mI?t=9,I Wanna Defeat the Discord Makers,China-P,徐梦圆,OK,
https://youtu.be/TkU0ERRXCCs?t=49,I wanna see the Moon,Apple Woods,Arata Iiyoshi; Hideki Sakamoto; Keisuke Ito; Ryoma Nakamura; Kenichi Saito,OK,
https://youtu.be/_3Lbj-eGHOw?t=8,I Wanna Beat the Hurtful Pain Tower,Dream Demon,Diarays,OK,
https://www.youtube.com/watch?v=jy1scistRy0,I Wanna be the Unknown,Stairway to Revelation,FlashyGoodness,OK,
https://youtu.be/QSwLzl2-c08?t=8,I Wanna Do Escapism,Sakura,nakano4,OK,
https://youtu.be/U9LdeSCpeLA?t=64,I Wanna be the SkyHigh;I wanna avoid the desperation,Sky High,nakano4,OK,
https://youtu.be/ARAj0aAMfxc?t=55,I Wanna Touch the Captain;I Wanna be the Emperor;I Wanna Kill Originality,Captain Jack (Grandale Remix),Captain Jack,OK,
https://youtu.be/P4dhSf8pEeE?t=127,I Wanna Clear the Easy Miku 2;I Wanna Be The Sorz;I Wanna Be The Sorz 改,Raspberry Monster,HoneyWorks,OK,
https://youtu.be/h9Sr0iWw8D0?t=42,I wanna try a Collab 2,Yellow Splash!!,P*Light,OK,
https://www.youtube.com/watch?v=_IelX-Rrwvk,I Wanna be the Renegade Fruits,Renegade Fruits,t+pazolite,OK,
https://youtu.be/iBsjEXsMM78?t=8,I wanna be the Permanence,paranoia,Mezame-P,OK,
https://youtu.be/1zCAHSIB27k?t=66,I Wanna be the Promin,Nostalgia,Junky,OK,
https://youtu.be/lvPRs_HC7Wg?t=142,I Wanna Rose Gear;アイワナ力診断テスト;Revolving Lantern,ANTI THE∞HOLiC,cosMo＠暴走P,OK,
https://youtu.be/KFhLi81HeM8?t=3,I Wanna End the Blood Festival,Matryoshka (8-bit style),ぱるぷんちょ,OK,
https://www.youtube.com/watch?v=5NV6Rdv1a3I,I Wanna be the Earth Temple;I don't wanna Worry,Get Lucky,Daft Punk feat. Pharrell Williams and Nile Rodgers,OK,
https://www.youtube.com/watch?v=ok1hpjJimGo,I Wanna be the Hereditary Baldness,Lunatic Pandora,Nobuo Uematsu,OK,
https://youtu.be/04F4xlWSFh0?t=10,I Wanna be the Steak Temple;ChatGPT Needle,Bodies,Drowning Pool,OK,
https://youtu.be/hq3COfYuf5o?t=43,Domu;I Wanna Put Out the Cigarette,cease,waiting to die,OK,
https://www.youtube.com/watch?v=verUNMCtDIw,I Wanna Kill the Lovegood,Toriningen Beat,Kikiyama,OK,
https://youtu.be/mxuMcu5dUVo?t=104,I wanna beat the wannabes,The Genesis Armada,NemesisTheory,OK,
https://youtu.be/9qRMdhLJnqQ?t=1,I Wanna be the Computer 2,Native Faith (Remix),idk,OK,
https://www.youtube.com/watch?v=F37ZeulEWik,I Wanna be the Steak Temple,Triangle Square,Terry Scott Taylor,OK,
https://www.youtube.com/watch?v=6g8UyGGsNbQ,I'm Bored 2: The Game,Column Dive,Morihiko Akiyama,OK,
https://www.youtube.com/watch?v=U9dEu29RY44,I'm Bored: The Game,Otherworld,Nobuo Uematsu,OK,
https://youtu.be/_iS46k9Q6ls&t=18,I'm Bored: The Game;I wanna be the Justice,Bowser,Koji Kondo,OK,
https://youtu.be/jGhcsuqNIOc?t=2,I Wanna be the Mindweaver,Glass Onion,The Beatles,OK,
https://www.youtube.com/watch?v=1Wytn-_MSBo,Purdy Adventures,Rainbow Trololol,EnigmaEvocative,OK,
https://www.youtube.com/watch?v=Z9G1Mf6TZRs,I Wanna be the Zorman;I Wanna Kill the 3sweepor,Gotta Go Fast,Sonic X,OK,
https://youtu.be/Y9j3heYZAk8?t=2,I Wanna Find My Butthole,peter falls and hurts his knee,Seth McFarlane,OK,
https://youtu.be/bSOpCCTiQyQ?t=55,I Wanna TRIGGER★HAPPY,TRIGGER★HAPPY,P*Light,OK,
https://youtu.be/DzXC7eyj314?t=100,Drunk Crunk Franken,Drunk Crunk Franken,t+pazolite,OK,
https://youtu.be/4lLWbAlY2aU?t=59,I wanna love the Miku,Tsuki Kage Mai Ka,Gingahoumen-P,OK,
https://youtu.be/BFHK5lnVPk0?t=1,I Wanna be the 373,373,idk,OK,
https://youtu.be/XEg9bL3eiNM?t=55,I Wanna Gelize,croiX,Team Grimoire + あま猫,OK,
https://youtu.be/xS07oI9ulGo?si=sO9BDO-yFdJ8zAxg&t=35,I Wanna Be The ・ｑ・ｐ・;I Wanna Gelize,Gott,Hommarju,OK,
https://youtu.be/f75NcWnr_Vo?t=29,I Wanna Be The ・ｑ・ｐ・;I Wanna be the Libertine,Kagome Kagome,sakuramodki,OK,
https://youtu.be/jF0Q5Rdl0vo?t=50,I Wanna be the Solitary;I Wanna Make Magic,Make Magic,Lite Show Magic,OK,
https://youtu.be/NwcpFC5j9X0?t=61,I wanna be the P→P→P, パ→ピ→プ→Yeah!,ヒゲドライバー join. shully & Nimo,OK,
https://youtu.be/ikDRHdBaL_E?t=63,I Wanna Gorilla the Afoth;Avoidance Collab 4,INFINITY OVERDRIVE,DecisionS(kanone + nora2r),OK,
https://www.youtube.com/watch?v=39JYengjS6E,I wanna be the Guy,Home Sweet Grave,Daisuke Ishiwatari,OK,
https://youtu.be/EWmmPMuBgjA?t=32,I Wanna be the YAO,Stupid MF,Mindless Self Indulgence,OK,
https://youtu.be/r2rvS8rM5Fc?t=136,I Wanna be the Ultimate Gravity,グレイスちゃんの超～絶！！グラビティ講座ｗ,Sota Fujimori,OK,
https://youtu.be/RqxnjgFj1HU?t=60,I Wanna be the Campaign,Reversible Campaign,DECO*27,OK,
https://youtu.be/v8I0XNK-AR8?si=uF4IwP7ALa1fygiM&t=37,I Wanna be the Fish,Mist in Hell,LUNA,OK,
https://www.youtube.com/watch?v=hQhgTN7bNH8,I Wanna See You Suffer,Normal Battle,Shoji Meguro,OK,
https://youtu.be/E6hVEAWR3A8?t=7,I Wanna See You Suffer;I Wanna Look Inside,Life is Beautiful,Takuya Kobayashi,OK,
https://youtu.be/Ssh71hePR8Q?t=23,I Wanna be the Shrine Maiden,M.C.ドナルドはダンスに夢中なのか？,Mikuru,OK,
https://youtu.be/Mqps4anhz0Q?t=56,I Wanna be the Cool Guy;I Wanna be the Iwanero 2;I wanna be like Fragnaticc;I Wanna Conquer The Blow Game 2;I Wanna Be The Avoider,One Thousand Cherry Trees,Kurousa-P,OK,
https://youtu.be/6vQ71voOb-Q?t=51,I Wanna Go the Jumple Refrenture,Radio: Lucky Channel/Game Corner,SiIvaGunner,OK,
https://www.youtube.com/watch?v=Z77ZLwZY2Ao,I Wanna be the Ayp;I wanna be the New;I wanna Walpurgis,Venari Strigas,Yuki Kajiura,OK,
https://www.youtube.com/watch?v=GfSK72YJBhg&t=19,I Wanna Kill the Matthew Samson Diogo,You Be Illin',Run DMC,OK,
https://www.youtube.com/watch?v=sO5ls1C4MC4,I Wanna Kill the Maxson Li Jew,Yahhh!,Soulja Boy,OK,
https://www.youtube.com/watch?v=tQViJlxNLSw,I Wanna Scroll my Mousewheel Downwards 3,Bãtutã la Clarinet,Fanfare Vagabontu,OK,
https://youtu.be/M4r8eFGJNOk?t=48,I Wanna RIZ,U.N.Owen X-Fanatical Mix,くっちー,OK,
https://www.youtube.com/watch?v=zmAdcHGX0ZM,I Wanna Get the Yellow Star,Shirohana,Deep-Sea Prisoner,OK,
https://www.youtube.com/watch?v=qi9yQIMQKRY,I wanna be the Justice Guy;I Wanna Spook Jam,A Banquet of Blood and Madness Stained with Lovely Voices,Manabu Namiki,OK,
https://youtu.be/7CJcWz4Ckxg?t=71,I Wanna Gaze at the Horizon;I wanna enjoy the Birthday of King 3,Summer Rave,Waterflame,OK,
https://youtu.be/VEAvDQ6AriU?t=32,I Wanna be the Forsenbaj,Gentleman ft. PogChamp,RatedRion,OK,
https://youtu.be/saZ0ZKE8sdo?t=90,I Wanna Dedicate the Requiem to the Ghost,Ruse of An Ooze,Kris Maddigan,OK,
https://youtu.be/o2dG53Vtqhc?t=110,I Wanna be the Tribute,Severing the Chains of Fate,Manabu Namiki,OK,
https://www.youtube.com/watch?v=hsrjhl8_m_Q,I Wanna be Soupreme,The Show,Waterflame,OK,
https://youtu.be/3eLsOTq8Dmg?t=31,I Wanna be the Kirwy,White-Hot!,Hirokazu Ando; Jun Ishikawa,OK,
https://youtu.be/j12Mgcs2LPE?t=17,I Wanna Kill the Shadowlink,oboro,Hige Driver,OK,
https://www.youtube.com/watch?v=xggPV2WRBnA,I Wanna be the Tribute;I Wanna Find A Costume,Zombie Panic,Joe McDermott,OK,
https://www.youtube.com/watch?v=jljA1JhBigM,I Wanna be the Tribute;I Wanna Be The Shrine Maiden,Cinderella Cage - Kagome Kagome (MIDI Ver.),ZUN,OK,
https://www.youtube.com/watch?v=qyFLuTZnXpI,I wanna be the Guy: Gaiden,Power Plant,Simon Viklund,OK,
https://youtu.be/2lsYxVKF0Jo?t=70,I wanna be the Guy: Gaiden;I wanna try a Collab 2,Punch-Out Main Theme,Mike Peacock; Darren Radtke; Chad York,OK,
https://www.youtube.com/watch?v=kQuBZcO0m7A,i wanna go the jack world;I Wanna be the Churatch,J-E-N-O-V-A,Nobuo Uematsu,OK,
https://youtu.be/PKfD8d3XJok?t=3,I Wanna be Friends,We're Going to be Friends,Jack White,OK,
https://youtu.be/AJQHA72qCdQ?t=1,I Wanna be the Biotope;100 Floor Medley,M.S.S.Planet (offvocal),FB777,OK,
https://youtu.be/_jpVrwJc0FA?t=74,I Wanna Eat the Planet,M.S.S.Planet,FB777,OK,
https://youtu.be/t8JXBtezzOc?t=2,I Wanna be the Citrus,CITRUS,Orangestar,OK,
https://youtu.be/omYEruBpSM8?t=112,I Wanna be Purple;I Wanna Get Better With Avoidances,Purple,scop,OK,
https://www.youtube.com/watch?v=PDJLvF1dUek,I Wanna be the Addiction;Not Another Magic Tower Game;I Wanna be the Kunugidama;Designer L's Wacky Randventure!;I Want to Fit In,Caramelldansen,Caramell,OK,
https://www.youtube.com/watch?v=4eq6rfCjKlw,I Wanna 大仏;I Wanna be the TETO;I Wanna Get Better with Avoidances;I Wanna Be The IWC,Fukkireta,Gojimaji-P,OK,
https://youtu.be/GNeyqFfXf7k?t=4,I wanna be the LoveTrap;I Wanna be the Roman;I Wanna be the Not World;I Wanna be the Strongest Fairy;I wanna be a twinkle star;I Wanna Be The Quarzious - Quarzious Mode,Cirno's Perfect Math Class,IOSYS,OK,
https://youtu.be/3ohSuLtrl8c?t=37,I Wanna Macaron,MACARON,ATOLS,OK,
https://youtu.be/12UdIg_wIGQ?t=34,I Wanna Get Better with Avoidances,Honey,Nanameue All☆Stars,OK,
https://youtu.be/DKHtd7VV1-I?t=46,I Wanna Defeat the Robot,Chaos Angel Classic Remix,Dr. Reverbnik,OK,
https://youtu.be/IucF0hZQELE?t=171,I Wanna be the Noesis,Love Bomb,Noble Works,OK,
https://www.youtube.com/watch?v=XU1EXyMhLm4,I Wanna be the Noesis,Faint in Pain,NOeSIS,OK,
https://youtu.be/Jav18xoDVUs?t=29,I Wanna Climb the Witch's Tower,Bran Bal; The Village Without Souls,Nobuo Uematsu,OK,
https://youtu.be/6XnVVetya9A?t=31,I Wanna be the Sorrow,Am Battle Theme,Rance Quest,OK,
https://youtu.be/QiFBgtgUtfw?t=1,I Wanna Defeat the Discord Makers Kela Side,Tri Poloski,Davay,OK,
https://www.youtube.com/watch?v=BQ7DedZjb3s?t=73,I wanna be Myself;I wanna be the Justice;I Wanna be the Co-op,Castle Bleck,Naoko Mitome; Chika Sekigawa; Yasuhisa Baba,OK,
https://youtu.be/_GEEA3pOIYk?t=66,I Wanna be the Dog,Zenjinrui Inuka Seikaku,黒魔 音源,OK,
https://youtu.be/DEIJarGEG08,I wanna be the Justice,Kalimba,Jim_Machine,OK,
https://www.youtube.com/watch?v=8CN49Feexb8,I wanna be Myself,Control Elevator,Grant Kirkhope,OK,
https://www.youtube.com/watch?v=39CTG2wS6Kg,I Wanna be the 256,Toxic Dash,Crash Bash,OK,
https://youtu.be/xfeys7Jfnx8?t=8,I wanna get Rekt,Nice Guys,Chester See,OK,
https://www.youtube.com/watch?v=rvKq4fuR8ao,I Wanna Rewrite,Journey,Rewrite,OK,
https://www.youtube.com/watch?v=VAaicBn89vU,I Wanna Weave Through the Witch's Needle,Morning Glory,Rewrite,OK,
https://youtu.be/pdYrlRbPIK4?t=208,I Wanna Enjoy the Galvanized Peppermint Dandy,Kake Nukeru Anime Song Medley IV,M.Iz,OK,
https://www.youtube.com/watch?v=P72vtLAkx1s,I Wanna Go to the Quantum World,Resurrected,Cream Pipe,OK,
https://youtu.be/vEtqU17kRyA?t=53,Not Another Needle Game,UltraEdit-32_12.10kg,ICU,OK,
https://www.youtube.com/watch?v=UOU0KBITxck,I Wanna Fly the Far Away;I Wanna be the Decadence;I Wanna Formula;I Wanna Lap Around,Silence,No one,OK,
https://www.youtube.com/watch?v=fxI5rpPj6eI,I Wanna be the MusicGames,Miracle Medicine,上野圭市 feat. SATOE,OK,
https://youtu.be/X3oDvz4YauE?t=4,I Wanna Damn the Daniel,Damn Daniel,Daniel,OK,
https://www.youtube.com/watch?v=XULDfFGUZHw,I Wanna be the Airexa,RecollectioN,Ujico*,OK,
https://youtu.be/fWW6ov_DM8E?t=3,I Wanna be the MusicGames,Wuv U,Kors K,OK,
https://youtu.be/kU5iIp5xISg?t=5,I Wanna be the Pastel,緑ドン,のART中,OK,
https://www.youtube.com/watch?v=XwVuI7YeRiM,I Dun Wanna be Anything 2,Bird,Sparkster,OK,
https://youtu.be/KsjOoxu5gNY?t=35,I Wanna Keypick 100,Wishful Wish,OcularNebula,OK,
https://www.youtube.com/watch?v=F9DHdwzEF64,I Dun Wanna be Anything 2,Imperial Palace,Jun Ishikawa,OK,
https://www.youtube.com/watch?v=cdBwiK5TsOY,I Wanna be the Metamorphosis,Just Be Friends (8-bit),ぱるぷんちょ。,OK,
https://youtu.be/V9EmdKv2RYg?t=20,I Wanna be the Pastel;The Farewell Medley,Samurai Beat,Hige Driver,OK,
https://youtu.be/bZNxquzgr6I?t=586,I Wanna Enjoy the Stimulated Strawberry Lollipop Dandy,Kake Nukeru Anime Song Medley V,M.lz,OK,
https://youtu.be/qme9hlDR9WE?t=154,Not Another Magic Tower Game;I wanna play the Easy short game,Yaranaika,Yaranaika,OK,
https://youtu.be/YziBSsHfQUA?t=101,Crimson Needle 2,Fixed Income,DJ Shadow,OK,
https://youtu.be/rEMWQbt_xaU?t=98,I Wanna Kill the Creator;I Don't Wanna Lose my Sanity,Cosmic Flower,ShibayanRecords,OK,
https://youtu.be/2jbSlhAXseI?t=152,I Wanna Decisive Taisa,Decisive Battle Ver. 2,S.S.H,OK,
https://youtu.be/fUCXEoMGjrM?t=118,I Don't Wanna Lose my Sanity,Eyes of Deep Crimson,ShibayanRecords,OK,
https://youtu.be/otkreWrZyKs?t=37,I Wanna Break the Series Z 3;I Wanna Break the Title Card;I Wanna Be Trolled;MKey Medley,Ginseng,EnV,OK,
https://youtu.be/O9gP8JEBLLM?t=37,I Don't Wanna Lose my Sanity;I Wanna Inherit the Spike Sanity,The Wind Blowing Across the Bridge,ShibayanRecords,OK,
https://youtu.be/mjY6awCr2_c?t=301,I Wanna Break the Last Z;I wanna be the Best Guy 4;I wanna Gae-Nojam Japanese Yangsan King God Emperor General Chungmugong Majesty Maximum Boring Spike Game,The Unsung War,Ace Combat 5,OK,
https://youtu.be/NIkjSDIZIQo?t=69,I Wanna be the PS,Hell's Cycle of Pain,ShibayanRecords,OK,
https://www.youtube.com/watch?v=DFOxVeyoSWI,I Wanna be the Barrage,VANESSA,Suzaku,OK,
https://www.youtube.com/watch?v=S9mL0PasBkw,I Wanna Kill the Potana;I Wanna Get Cultured 2,Unfathomed Force,Takahiro Unisuga,OK,
https://www.youtube.com/watch?v=K-PZixk0UgQ,I WANNA BE THE EXPLOSIVE;I wanna graduate from DT,YO-KAI Disco (Mamorukun Curse!),Yousuke Yasui,OK,
https://www.youtube.com/watch?v=0aEP3u9bK8k,I Wanna Play the Endurance;I wanna have a accident;I Wanna be the TETO,Dream Girl,lylick,OK,
https://youtu.be/WI8UKTrJV3M?t=81,I Wanna Be The ・ｑ・ｐ・,The Grave of the Scarlet Dragon,Deadball-P,OK,
https://www.youtube.com/watch?v=AZAmG0mfQB0,I wanna be the Revolution!!,Bust Uranai no Uta,Kawai Cats! Wao!!,OK,
https://www.youtube.com/watch?v=q4HOgkLWcPc,I Wanna be the PYF,Grass,Hirokazu Ando; Shogo Sakai; Tadashi Ikegami; Jun Ishikawa,OK,
https://youtu.be/ULrxa1KVzZU?t=31,I Wanna Defeat the Discord Makers Kela Side,HEJ DÅ PAPPA HA DET BRA!,Dunderpatrullen Ft. Malvin Studios,OK,
https://youtu.be/dfoRxp7YNS4?t=26,I wanna be the Revolution!!,Usatei,COOL&CREATE,OK,
https://youtu.be/xTfjrjxN2k0?t=98,I wanna be the Revolution!!,PANDA HERO,Hachi-P,OK,
https://youtu.be/oFIO1ljsdrI?t=58,I Wanna be the Scapegoat,Crossing Those Hills,Nobuo Uematsu,OK,
https://youtu.be/Bvx7ylKGRY4?t=54,I Wanna be the Scapegoat,Heartfelt Fancy,ZUN,OK,
https://www.youtube.com/watch?v=GC5ORlgOfkc,I Wanna Kill The Kamilia 2,SCAFFOLD,Manabu Namiki,OK,
https://youtu.be/DXDa8EL93hE?t=1,I Wanna Randrandrand;Not Another Needle Game,Complications,Tomas Danko,OK,
https://youtu.be/k3ut6ATtOx0?t=31,I Wanna be the SAN,Gateway Galaxy - Main,Mahito Yokota; Koji Kondo,OK,
https://www.youtube.com/watch?v=Rc_9ALIGews,I wanna be the Agent,Evil (Final Boss),Morihiro Iwamoto,OK,
https://youtu.be/Efpi4L-a4tc?t=109,The Mage's Lair,26,AM3,OK,
https://youtu.be/jbWsP_JjinY?t=45,Werewolf Howls,werewolf howls.,Camellia,OK,
https://www.youtube.com/watch?v=1hbHgZDB95o,I Wanna be a Charr;I Wanna Connect,Fun Fun Fun Dayo,Satoru Kousaki,OK,
https://youtu.be/ImEjyhUXzKM?t=62,I wanna be the Locus;I wanna get Cultured;I Wanna be the RO,Central Tower (Axis Pillar),Wataru Ishibashi,OK,
https://youtu.be/C7PDvwvkZBk?t=69,I Wanna be the Detective;I wanna be the One two three,Beach-Side-Bunny,DJ Mass MAD Izm*,OK,
https://youtu.be/ZxLLYhL6pEc?t=30,I Wanted to Continue,Last Continue,Pinocchio-P,OK,
https://youtu.be/wyOwOuDV1Wo?t=60,I Wanna Take the Timemachine 2;I Wanna Kill the Blue Mage 2;I wanna be the Justice Guy,Into the Crystal Cage,DJ Uraken,OK,
https://www.youtube.com/watch?v=ea767nn67Ck,I Wanna Take the Timemachine 2,Customize Screen,Hideyuki Fukasawa,OK,
https://youtu.be/gT47xlDK-iM?t=109,I Wanna Defeat the Discord Makers Kela Side,Your Best Nightmare (Alternative Mix),SiIvaGunner,OK,
https://www.youtube.com/watch?v=xTgTUZC7Glk,I Wanna be the Emperor,Iceberg Ocean,Hirokazu Ando,OK,
https://www.youtube.com/watch?v=sUZ5o4c4xqA,I Wanna Defeat the Discord Makers Kela Side 2,Bad Apple!! (Trial OPN Version),SiIvaGunner,OK,
https://www.youtube.com/watch?v=AivjQpwpJdw,I Wanna Defeat the Discord Makers Kela Side 2,Heian Inferno,REDALiCE,OK,
https://youtu.be/_XuS6H7HW58?t=79,I Wanna be the Fishing Temple,3000 subs + FANART! REACTION!!!,Retraction Infraction,OK,
https://www.youtube.com/watch?v=8Km20uAs5Oc,I Wanna Scroll my Mousewheel Downwards 3,Where's the Caveman?,OrpheusFTW,OK,
https://youtu.be/SrfFbRmtMfI?t=72,I Wanna be your Banana Pudding,Gelis,Flako,OK,
https://www.youtube.com/watch?v=EjIvnm0GBH8,I wanna be the Ocean Princess,Unforgiven,Two Steps From Hell,OK,
https://youtu.be/Ns494TXYknw?t=26,I Wanna be the Memory Temple,Melvyn's Repose,Renaldo & The Loaf,OK,
https://youtu.be/WEGp4YQP_Ck?t=92,I Wanna Defeat the Discord Makers NA Side;I Wanna be the Memory Temple,Replica,Oneohtrix Point Never,OK,
https://youtu.be/TABVdVHN96E?t=43,I Wanna be the Memory Temple,Caprice,Jeremy Soule,OK,
https://youtu.be/hmpJqJLsR48?t=37,I Wanna Diamond is Unbreakable,Bloody Stream,Coda,OK,
https://www.youtube.com/watch?v=9jXw7p3jEWQ,Not Another Magic Tower Game,Steel of Destiny,S.S.H.,OK,
https://youtu.be/401kBVODQmE,I Wanna Rewrite,Live for Hands Up!,Turk-Tech,OK,
https://youtu.be/mxeEUPMG_lI?t=19,I Wanna be the Chair 2,Forest/Nature Area,BlueComet,OK,
https://youtu.be/8mGwxeJOrHs?t=53,I Wanna Play the Needle Game,Satellite Café Terrace,Rin,OK,
https://youtu.be/6-pUXTUXfeM?t=123,I Wanna be the Catharsis,Beacon,Ed Harrison,OK,
https://youtu.be/opvuEVpl_PM?t=23,I Wanna Kill the Blue Mage 2,Universal Collapse,DM Dokuro,OK,
https://youtu.be/u9ZlQsuZQIw?t=29,I Wanna Kill the Shadowlink,Neo-Connections,ajkora,OK,
https://youtu.be/F8B8KnHgRW0?t=104,I Wanna Be The Glorious Fragment;Not Another Magic Tower Game,Pelagic Fish,無力P,OK,
https://youtu.be/AgFeZr5ptV8?t=40,divisive game,22,Taylor Swift,OK,
https://www.youtube.com/watch?v=E4clDiaNDDU,I wanna be the Crimson,Metal Police,Yasushi Asada,OK,
https://youtu.be/t5FowOmeSRw&t=64,I Wanna ♮,DEDDLOKK,ANKI,OK,album
https://youtu.be/9sEI1AUFJKw?t=10,I Wanna Get Thug Life;I Wanna be the Earth Temple,Giga Pudding,Gameplayer; DJ AD!X,OK,
https://youtu.be/rzrThVNAcLI?t=136,I Wanna Crack the Candy;I Wanna Take The Curtain Call,Candy Crack Curtain Call,t+pazolite,OK,
https://www.youtube.com/watch?v=07BEgT0JLS8,I wanna be the RZ,Stage 4,Kazuko Umino,OK,
https://www.youtube.com/watch?v=No2IczHdUbo,I Wanna be a Charr;I Wanna be the HeavenTrap;I wanna be the HeavenTrap2;I Wanna be the iDOLM@STER,Kiramekirari,Yayoi Takatsuki,OK,
https://youtu.be/b7dmM-QMkmg?t=39,I Wanna Stop the Meltdown,Nippontradamus,TheLivingTombstone,OK,
https://www.youtube.com/watch?v=E9eRX_Y2IuA,I wanna be the Galaxy,The Reaper Named Phoenix,Rengoku-Teien,OK,
